dividend_eop,price_mid,volume_mid,agent_cash_bop,total_asset_endowment_bop
0.69999999999999996,11.022111607691064,0.00031880515365492659,3.9000000000425739,3.0000000000327494
1.0,3.196089316125766,0.00048751943315917948,2.1000000000229244,3.0000000000327494
1.0,6.523089733774181,0.00033270563142835555,3.0000000000327458,3.0000000000327458
1.0,6.523512661519313,0.00030687771774112803,3.0000000000327445,3.0000000000327445
1.0,6.523902792285586,0.00028305366543309189,3.000000000032744,3.000000000032744
1.0,6.524262665427911,0.00026107817770121549,3.0000000000327436,3.0000000000327436
1.3,6.524594624280166,0.00024080796718821016,3.0000000000327431,3.0000000000327431
1.0,11.026982264723774,0.00017913113909195672,3.9000000000425654,3.0000000000327427
1.0,6.525128624383078,0.00020820204689994399,3.0000000000327427,3.0000000000327427
1.95,6.525393400096341,0.00019203555286919402,3.0000000000327418,3.0000000000327418
1.95,24.813336120135155,0.00010065019248844639,5.8500000000638464,3.0000000000327418
1.0,24.81384056601453,9.620887940744717e-05,5.8500000000638446,3.0000000000327414
1.0,6.52588800832815,0.00016183725446497434,3.0000000000327414,3.0000000000327414
0.69999999999999996,6.5260938538084305,0.00014926980397745763,3.0000000000327414,3.0000000000327414
1.95,3.197908394670895,0.00018114051261347862,2.1000000000229186,3.0000000000327409
1.3,24.816790135748604,7.0241266588852306e-05,5.8500000000638384,3.0000000000327378
0.050000000000000003,11.02990661210153,9.5291763558820182e-05,3.9000000000425596,3.0000000000327383
1.0,0.01631801995994486,0.00046112057217607239,0.15000000000163691,3.0000000000327387
0.050000000000000003,6.527311361487501,7.4942824455109097e-05,3.0000000000326761,3.0000000000326761
0.69999999999999996,0.016319270911003814,0.00028778802245637235,0.15000000000163374,3.0000000000326743
1.0,3.19861869533164,6.1534483009869389e-05,2.1000000000228263,3.000000000032609
1.0,6.527851185471245,4.1990309022421309e-05,3.0000000000326055,3.0000000000326055
0.69999999999999996,6.5279046163125924,3.872882355250832e-05,3.0000000000326041,3.0000000000326041
